Customer_ID,Customer_Name,Gender,Age,Nationality,Booking_ID,Booking_Date,Duration_of_Stay,Room_Type,Room_Rate,Additional_Room_Cost,Loyalty_Status,Booking_Channel,Economic_Index,Travel_Purpose,Group_Size,Competitor_ID,Competitor_Room_Rate,Competitor_Occupancy_Rate,Competitor_Promotions,Competitor_Name,Competitor_Rating,Competitor_Pricing_Strategy,Channel_Type,Local_Events,Cancellation
1719,Amber Davis,Male,19,Nigeria,1719,9/14/2016,4,Deluxe,881.9773107,514.6711411,Yes,Direct,2,Business,1,4,3847.677425,7.176,None,Blue Roof Hotel,2,Premium,Agent,Conference,No
1720,Raven Hines,Male,61,Tanzania,1720,9/15/2016,10,Double,1205.830233,1016.625485,No,Direct,1,Event,2,2,3904.356315,6.451,Event Special,Bahamas Luxury,3,Premium,Third-party,Conference,No
1721,Aaron Lee,Male,34,Algeria,1721,9/16/2016,3,Double,1049.97494,635.2477725,No,Walk-In,3,Leisure,1,2,1825.017046,7.326,Event Special,Oxford Road,4,Budget,Direct,Sports Event,No
1722,Anthony Taylor,Male,57,Zimbabwe,1722,9/17/2016,2,Suite,1171.778172,1006.652205,No,Event,2,Other,1,1,3653.475632,6.539,Loyalty Offer,Luxury Stay,5,Budget,Direct,Sports Event,No
1723,Rebecca Mitchell,Male,35,Nigeria,1723,9/18/2016,4,Deluxe,705.4255053,895.2627283,No,Direct,3,Leisure,1,3,3410.515099,5.251,Seasonal Discount,Bahamas Luxury,3,Premium,Online,Sports Event,No
1724,Anthony Wallace,Male,70,South Africa,1724,9/19/2016,14,Double,1498.520334,1155.459093,No,Phone,1,Business,2,2,2069.464171,9.479,Seasonal Discount,Oxford Road,5,Premium,Agent,Festival,No
1725,Vanessa Rodriguez,Male,64,Ghana,1725,9/20/2016,5,Suite,1314.811891,1602.036959,No,Walk-In,4,Other,1,2,3824.1856,9.297,None,Luxury Stay,2,Competitive,Direct,None,No
1726,James Perkins,Male,70,Nigeria,1726,9/21/2016,3,Suite,1937.159329,928.4875167,No,Online Travel Agency,1,Other,2,3,3061.894174,8.34,Event Special,Bahamas Luxury,1,Premium,Third-party,Festival,No
1727,Jeffrey Parks,Male,66,Kenya,1727,9/22/2016,7,Double,1315.973959,350.7045452,No,Event,4,Other,3,2,3199.272493,5.35,None,Luxury Stay,3,Competitive,Online,Sports Event,No
1728,Tammy Gomez,Male,25,Nigeria,1728,9/23/2016,3,Double,1714.657308,591.7176918,Yes,Walk-In,2,Event,1,3,2072.926718,7.367,Seasonal Discount,Bahamas Luxury,4,Budget,Agent,Festival,No
1729,Edward Patterson,Male,36,Nigeria,1729,9/24/2016,2,Single,1356.20528,464.0985614,Yes,Event,5,Leisure,2,1,1657.250801,6.235,None,Bahamas Luxury,4,Budget,Direct,None,No
1730,Joshua Crawford,Male,39,Egypt,1730,9/25/2016,2,Deluxe,1152.395626,763.243359,No,Event,4,Event,1,2,4023.014221,5.816,None,Luxury Stay,3,Competitive,Agent,None,No
1731,Taylor Weeks,Male,40,Nigeria,1731,9/26/2016,2,Deluxe,1246.995834,1055.069209,Yes,Direct,3,Business,3,1,1544.104088,8.784,Event Special,Bahamas Luxury,2,Premium,Online,Festival,No
1732,Marco Peterson,Male,48,Kenya,1732,9/27/2016,2,Suite,786.3268814,1451.228719,Yes,Phone,1,Business,4,3,2714.229355,5.25,Loyalty Offer,Blue Roof Hotel,4,Premium,Online,Festival,No
1733,Brad Ross,Male,22,Egypt,1733,9/28/2016,1,Deluxe,1058.631288,1137.889035,Yes,Online Travel Agency,3,Event,1,2,873.532366,9.347,Event Special,Luxury Stay,4,Competitive,Direct,None,No
1734,Michele Davis,Male,49,Nigeria,1734,9/29/2016,7,Double,1966.018566,1222.960291,No,Online Travel Agency,1,Other,1,4,1825.281876,8.729,Loyalty Offer,Blue Roof Hotel,1,Competitive,Online,Festival,No
1735,Jenny Stone,Male,21,Egypt,1735,9/30/2016,4,Double,1073.561919,809.8237667,No,Phone,4,Other,2,1,843.4789673,6.733,None,Oxford Road,5,Premium,Third-party,Sports Event,No
1736,Wendy Vang,Male,67,Nigeria,1736,10/1/2016,5,Deluxe,695.7458072,1042.894598,No,Phone,2,Other,1,1,1002.641185,8.122,Seasonal Discount,Bahamas Luxury,3,Premium,Agent,Concert,Yes
1737,Albert Davidson,Male,66,Egypt,1737,10/2/2016,5,Single,1434.171551,908.0815383,No,Phone,1,Event,2,3,2074.457557,7.216,Event Special,Oxford Road,1,Premium,Direct,Conference,No
1738,Ashley Herrera,Female,27,Algeria,1738,10/3/2016,3,Deluxe,973.1896499,621.2631039,No,Phone,1,Leisure,2,3,2838.869779,8.869,Event Special,Blue Roof Hotel,1,Budget,Agent,None,No
1739,Jacob Norman,Male,27,Algeria,1739,10/4/2016,1,Suite,500,713.4473213,Yes,Event,1,Other,3,1,3748.701956,9.049,None,Oxford Road,2,Premium,Third-party,Sports Event,No
1740,Kelly Smith,Male,52,Nigeria,1740,10/5/2016,3,Suite,1625.996395,730.4785188,Yes,Phone,5,Business,2,3,3774.345864,7.811,None,Oxford Road,3,Premium,Online,Festival,No
1741,Amanda Lee,Male,56,Morocco,1741,10/6/2016,5,Deluxe,1218.5672,784.4399289,No,Event,2,Business,1,1,1019.805047,6.71,Seasonal Discount,Oxford Road,1,Premium,Direct,None,No
1742,Andrew Taylor,Male,48,Algeria,1742,10/7/2016,4,Double,739.1880137,658.4998107,No,Phone,3,Leisure,2,3,4394.220029,7.069,Seasonal Discount,Luxury Stay,2,Competitive,Online,Sports Event,Yes
1743,Sherry Olson,Male,30,South Africa,1743,10/8/2016,1,Double,1968.857383,432.3593744,No,Direct,4,Business,2,2,3596.888503,8.214,Loyalty Offer,Bahamas Luxury,3,Premium,Agent,Conference,Yes
1744,Ana Alexander,Female,66,Tanzania,1744,10/9/2016,1,Double,1533.397294,897.4296435,Yes,Online Travel Agency,2,Leisure,1,1,4450.558003,5.415,Event Special,Blue Roof Hotel,3,Premium,Online,Sports Event,No
1745,Andrew Silva,Male,67,Uganda,1745,10/10/2016,5,Single,610.3283084,861.8826048,No,Event,4,Leisure,1,1,1103.532613,9.426,Event Special,Oxford Road,5,Competitive,Online,None,No
1746,Chelsea Wilson,Male,26,Algeria,1746,10/11/2016,3,Double,636.8691106,831.6566192,Yes,Event,1,Business,4,4,1123.374548,6.275,Loyalty Offer,Blue Roof Hotel,2,Premium,Third-party,Festival,No
1747,Deborah Marshall,Male,64,Nigeria,1747,10/12/2016,4,Single,995.6969278,483.0368909,Yes,Direct,1,Leisure,5,4,2662.622824,9.952,Seasonal Discount,Luxury Stay,4,Budget,Third-party,None,No
1748,Henry Sullivan,Male,42,Nigeria,1748,10/13/2016,1,Deluxe,821.336603,798.7265767,No,Event,3,Leisure,1,1,2281.900594,6.393,None,Blue Roof Hotel,1,Competitive,Third-party,Sports Event,No
1749,Alexander Rojas,Female,54,Nigeria,1749,10/14/2016,3,Double,1180.250475,871.3506169,Yes,Walk-In,3,Leisure,4,1,4362.910398,8.009,Loyalty Offer,Bahamas Luxury,4,Competitive,Agent,Concert,No
1750,Rodney Holt,Male,27,South Africa,1750,10/15/2016,1,Deluxe,962.1808975,1167.088221,Yes,Walk-In,4,Business,5,4,1922.307148,7.009,Loyalty Offer,Luxury Stay,4,Budget,Direct,Sports Event,No
1751,Michelle Butler,Female,24,Morocco,1751,10/16/2016,7,Double,500,683.5140262,Yes,Phone,1,Other,2,3,2107.673933,6.369,None,Blue Roof Hotel,5,Competitive,Third-party,Conference,No
1752,Jennifer Lane,Male,26,Egypt,1752,10/17/2016,3,Suite,2353.875602,1121.44919,No,Phone,4,Event,3,3,856.3982927,8.444,Loyalty Offer,Luxury Stay,2,Budget,Online,Concert,No
1753,Harold Sutton,Female,35,Ghana,1753,10/18/2016,14,Suite,1518.516026,547.2448603,No,Walk-In,5,Other,1,4,4179.773728,8.18,None,Oxford Road,4,Competitive,Third-party,Festival,No
1754,Amanda Schultz,Female,27,Kenya,1754,10/19/2016,2,Suite,1531.683883,799.8044087,No,Online Travel Agency,5,Leisure,2,4,3545.705397,8.396,Loyalty Offer,Oxford Road,3,Competitive,Agent,Conference,No
1755,Regina Gilbert,Male,19,Nigeria,1755,10/20/2016,3,Deluxe,1614.931836,976.8590212,No,Direct,5,Event,1,3,1696.613371,5.809,Seasonal Discount,Oxford Road,2,Competitive,Agent,Sports Event,No
1756,Kristopher Forbes,Female,54,Kenya,1756,10/21/2016,5,Single,732.0396368,725.1782969,Yes,Event,5,Business,2,1,2512.420596,7.926,Seasonal Discount,Luxury Stay,3,Competitive,Agent,Concert,No
1757,Alicia Vega,Male,18,Uganda,1757,10/22/2016,4,Deluxe,908.2066134,886.3502491,Yes,Walk-In,1,Event,1,2,1266.704451,5.6,None,Luxury Stay,3,Budget,Direct,Concert,No
1758,Katrina Russell,Male,59,Zimbabwe,1758,10/23/2016,10,Double,1037.239744,1124.148624,Yes,Phone,5,Business,1,1,1326.213326,5.912,Event Special,Luxury Stay,3,Budget,Third-party,Sports Event,Yes
1759,Virginia Scott,Female,32,Nigeria,1759,10/24/2016,1,Deluxe,1202.184706,753.1376985,Yes,Walk-In,3,Business,1,2,3337.015491,7.683,Seasonal Discount,Blue Roof Hotel,1,Competitive,Direct,None,Yes
1760,Gabrielle Watson,Female,45,Tanzania,1760,10/25/2016,3,Suite,937.0312664,1059.966724,No,Walk-In,3,Business,1,4,2362.281178,5.57,Seasonal Discount,Luxury Stay,5,Competitive,Third-party,None,No
1761,Bridget Hamilton,Male,44,South Africa,1761,10/26/2016,5,Single,1847.832952,618.3672086,No,Event,4,Event,1,4,2979.445491,8.26,Event Special,Luxury Stay,5,Premium,Third-party,Conference,No
1762,Kim Smith,Female,52,Uganda,1762,10/27/2016,10,Double,1090.461259,828.2537629,No,Event,3,Other,3,2,855.0139328,7.437,Seasonal Discount,Oxford Road,4,Budget,Agent,Sports Event,No
1763,Jeremy Vazquez,Male,23,Nigeria,1763,10/28/2016,14,Deluxe,1658.441411,786.9586109,Yes,Walk-In,3,Leisure,2,1,2480.158035,5.349,Loyalty Offer,Oxford Road,1,Premium,Direct,Conference,No
1764,Daniel Woods,Female,25,Ghana,1764,10/29/2016,4,Double,500,1006.503482,No,Event,2,Leisure,2,4,1701.23648,7.5,None,Blue Roof Hotel,4,Premium,Agent,Festival,No
1765,Melissa Rose,Female,68,Nigeria,1765,10/30/2016,7,Single,995.2109991,650.063211,No,Online Travel Agency,3,Event,5,3,2991.613005,6.696,Loyalty Offer,Bahamas Luxury,1,Budget,Direct,None,Yes
1766,Tristan Woods,Female,36,Zimbabwe,1766,10/31/2016,3,Double,601.73261,724.1362055,No,Online Travel Agency,2,Leisure,2,4,1739.547902,9.737,Event Special,Bahamas Luxury,4,Premium,Online,None,No
1767,Jamie Gray,Male,33,Ghana,1767,11/1/2016,3,Deluxe,1457.266446,908.6884736,No,Phone,4,Leisure,1,1,1013.810862,6.629,Event Special,Oxford Road,1,Premium,Direct,Sports Event,Yes
1768,Angelica Cabrera,Male,47,Algeria,1768,11/2/2016,14,Double,714.5629937,984.8680479,Yes,Online Travel Agency,2,Event,1,4,1686.54932,6.437,Event Special,Luxury Stay,2,Competitive,Online,Sports Event,No
1769,Jonathan Mcguire,Male,56,Morocco,1769,11/3/2016,10,Suite,662.7482919,984.0032718,Yes,Event,2,Business,3,1,864.8490651,5.494,None,Bahamas Luxury,5,Budget,Third-party,Conference,No
1770,Ruth Kelley,Male,34,Egypt,1770,11/4/2016,1,Single,947.2659116,1006.392306,No,Walk-In,4,Business,1,1,1492.204843,6.208,None,Luxury Stay,4,Premium,Third-party,None,No
1771,Andrew Lopez,Male,68,Morocco,1771,11/5/2016,2,Suite,1392.768385,1114.315616,No,Direct,1,Business,2,4,3440.733445,5.408,Seasonal Discount,Oxford Road,1,Premium,Online,Conference,Yes
1772,Kimberly Smith,Male,21,Morocco,1772,11/6/2016,1,Single,1526.675331,638.2033592,Yes,Direct,2,Leisure,4,3,3966.410489,8.471,Loyalty Offer,Luxury Stay,5,Premium,Agent,Festival,No
1773,Brian Elliott,Male,67,Egypt,1773,11/7/2016,2,Deluxe,500,1063.8033,Yes,Walk-In,3,Event,2,2,3725.060796,9.081,Seasonal Discount,Oxford Road,1,Competitive,Online,Festival,No
1774,Jacob Koch,Male,23,Tanzania,1774,11/8/2016,10,Double,1103.752834,1031.682619,Yes,Event,4,Leisure,2,4,1568.953541,8.433,Loyalty Offer,Luxury Stay,4,Budget,Agent,Conference,No
1775,Gabriella Watson,Male,55,Nigeria,1775,11/9/2016,4,Double,1111.697444,638.0310059,Yes,Phone,1,Other,1,4,3213.196216,7.038,None,Blue Roof Hotel,4,Premium,Agent,Sports Event,Yes
1776,Connor Wolf,Male,44,Nigeria,1776,11/10/2016,1,Single,1607.789486,1085.491112,No,Phone,1,Leisure,2,1,1257.608015,6.622,None,Oxford Road,2,Competitive,Third-party,Conference,No
1777,Michael Miller,Male,52,Egypt,1777,11/11/2016,5,Single,650.2342152,616.5034108,No,Walk-In,4,Business,2,2,1438.401163,6.581,Loyalty Offer,Blue Roof Hotel,5,Budget,Third-party,Festival,No
1778,Tommy Reyes,Male,51,Kenya,1778,11/12/2016,10,Suite,1138.236165,626.2897947,No,Online Travel Agency,1,Other,2,3,3264.934205,9.079,Event Special,Luxury Stay,3,Premium,Online,Concert,Yes
1779,Michael Barker,Male,42,Nigeria,1779,11/13/2016,5,Deluxe,1274.097473,798.9903161,No,Direct,4,Leisure,3,3,2443.347902,8.905,Loyalty Offer,Bahamas Luxury,3,Premium,Third-party,Conference,Yes
1780,Robert Green MD,Male,60,Algeria,1780,11/14/2016,7,Single,1695.794482,554.2489742,No,Walk-In,2,Business,5,3,2501.729848,9.563,Event Special,Blue Roof Hotel,5,Competitive,Agent,None,Yes
1781,Kathy Stevens,Female,52,Tanzania,1781,11/15/2016,5,Single,825.0059885,986.0600266,Yes,Event,4,Event,2,3,2023.612557,5.926,Seasonal Discount,Oxford Road,2,Premium,Online,Festival,No
1782,Cody Winters,Male,28,Morocco,1782,11/16/2016,10,Double,1924.731552,1151.985656,No,Online Travel Agency,1,Leisure,5,2,2080.299797,6.807,Loyalty Offer,Blue Roof Hotel,5,Budget,Online,None,No
1783,Richard Horton,Male,20,Zimbabwe,1783,11/17/2016,10,Double,1687.480009,616.4587863,No,Direct,5,Leisure,2,4,2456.333333,9.27,None,Blue Roof Hotel,4,Budget,Agent,Conference,No
1784,Tyler Nelson,Male,19,Nigeria,1784,11/18/2016,5,Deluxe,1129.475457,1272.497303,No,Online Travel Agency,3,Business,2,4,4012.855443,7.174,Seasonal Discount,Bahamas Luxury,4,Premium,Third-party,None,Yes
1785,Susan Hill,Male,18,Tanzania,1785,11/19/2016,2,Double,588.2986595,713.2758268,No,Phone,2,Event,1,4,1359.957869,8.329,Seasonal Discount,Luxury Stay,4,Competitive,Direct,Festival,No
1786,Mr. James Landry,Male,61,South Africa,1786,11/20/2016,3,Deluxe,1009.002299,526.5090709,Yes,Event,5,Business,2,2,2759.418882,7.553,Event Special,Bahamas Luxury,5,Premium,Third-party,None,No
1787,Maria Flores,Female,29,Kenya,1787,11/21/2016,4,Deluxe,1689.108509,679.2649264,No,Phone,5,Business,3,2,821.1798923,8.013,Loyalty Offer,Oxford Road,3,Premium,Agent,Conference,No
1788,Marcus Harris,Male,25,South Africa,1788,11/22/2016,7,Double,1070.132743,1064.523256,No,Phone,4,Event,2,3,3414.1106,8.889,None,Blue Roof Hotel,2,Budget,Third-party,Festival,No
1789,Kristen Hernandez,Male,53,Tanzania,1789,11/23/2016,5,Single,1193.961242,826.1704048,No,Direct,3,Leisure,1,3,3851.608109,7.343,None,Bahamas Luxury,5,Premium,Direct,Concert,No
1790,Sharon Garcia,Male,35,Nigeria,1790,11/24/2016,4,Deluxe,955.1017494,484.9339475,No,Phone,4,Other,2,3,3892.190707,9.299,None,Blue Roof Hotel,1,Competitive,Online,Concert,No
1791,Denise Coleman,Female,58,Algeria,1791,11/25/2016,14,Double,1684.154586,521.8878942,No,Walk-In,2,Event,1,1,3362.755681,8.465,None,Luxury Stay,4,Competitive,Third-party,Concert,No
1792,Tammy Moore,Female,26,Ghana,1792,11/26/2016,10,Single,500,878.2906141,No,Event,1,Leisure,2,1,1891.700044,6.187,None,Bahamas Luxury,2,Budget,Online,Festival,No
1793,Vanessa Fleming,Male,55,Nigeria,1793,11/27/2016,1,Deluxe,705.7210592,814.1207545,No,Walk-In,2,Business,2,2,1116.172333,9.19,None,Bahamas Luxury,4,Premium,Direct,Conference,No
1794,Alexander Newman,Female,50,Algeria,1794,11/28/2016,2,Deluxe,1058.012562,1275.83853,No,Event,5,Event,2,4,1896.333345,6.613,Seasonal Discount,Bahamas Luxury,5,Budget,Online,Conference,Yes
1795,Paul Taylor,Male,19,Ghana,1795,11/29/2016,2,Deluxe,1835.11202,652.7123551,No,Direct,2,Event,2,4,3970.672716,5.811,Loyalty Offer,Bahamas Luxury,3,Premium,Agent,Festival,No
1796,Stefanie Harrell,Male,59,Uganda,1796,11/30/2016,2,Double,1706.361755,827.8041119,No,Event,3,Business,2,2,1658.704555,6.658,None,Oxford Road,2,Competitive,Direct,None,No
1797,Brian Peterson,Male,22,Ghana,1797,12/1/2016,3,Single,1049.190799,709.3219118,No,Phone,4,Other,1,1,3410.008215,8.86,Loyalty Offer,Oxford Road,3,Budget,Third-party,None,Yes
1798,Anna Delgado,Female,64,Morocco,1798,12/2/2016,10,Suite,1164.165977,367.0903931,Yes,Phone,5,Leisure,2,1,2272.457512,8.67,None,Blue Roof Hotel,4,Premium,Direct,Concert,Yes
1799,Alyssa Hayden,Male,35,Algeria,1799,12/3/2016,3,Deluxe,726.0526132,889.4509862,No,Phone,1,Event,1,3,1208.767137,9.031,Seasonal Discount,Blue Roof Hotel,3,Budget,Direct,Conference,Yes
1800,Cindy Gregory,Male,46,South Africa,1800,12/4/2016,14,Single,1492.150786,645.9419423,No,Phone,1,Event,1,2,1511.26704,8.283,Seasonal Discount,Oxford Road,5,Budget,Online,None,No
1801,Amy Weaver,Male,49,Morocco,1801,12/5/2016,2,Suite,1322.628997,620.8333465,No,Direct,1,Leisure,2,3,3734.75021,6.217,None,Bahamas Luxury,1,Competitive,Online,Festival,Yes
1802,Jodi Moses,Female,35,Kenya,1802,12/6/2016,3,Suite,1066.237751,434.1995316,Yes,Event,3,Event,1,2,4360.435372,5.014,Seasonal Discount,Oxford Road,2,Premium,Agent,Sports Event,No
1803,Steven Johnson,Male,54,Zimbabwe,1803,12/7/2016,4,Suite,500,834.1598146,No,Phone,2,Leisure,1,3,2782.679663,5.267,None,Bahamas Luxury,3,Budget,Agent,Conference,No
1804,Becky Mason,Male,18,South Africa,1804,12/8/2016,4,Double,1297.612296,1155.750243,No,Event,3,Business,2,3,3277.427322,8.811,Loyalty Offer,Bahamas Luxury,5,Budget,Direct,None,No
1805,Debra Mendez,Female,63,Nigeria,1805,12/9/2016,4,Suite,1125.323656,546.0231396,Yes,Phone,1,Business,2,1,2790.669232,9.803,Loyalty Offer,Luxury Stay,2,Competitive,Third-party,None,No
1806,Luis Lucero,Male,37,Kenya,1806,12/10/2016,4,Single,1849.272402,1001.618255,No,Direct,3,Event,3,4,1659.274565,8.301,None,Blue Roof Hotel,1,Premium,Third-party,Festival,No
1807,Rachel Herrera,Male,43,Egypt,1807,12/11/2016,14,Single,629.6713508,908.407879,Yes,Online Travel Agency,3,Business,3,2,3946.563023,6.292,None,Luxury Stay,1,Premium,Online,None,Yes
1808,Sheri Weber,Male,47,Nigeria,1808,12/12/2016,7,Suite,1880.310082,407.085775,No,Walk-In,2,Leisure,1,3,4014.335227,8.926,Seasonal Discount,Blue Roof Hotel,2,Budget,Direct,Concert,No
1809,Katherine Jackson,Male,25,Morocco,1809,12/13/2016,14,Suite,1265.478624,638.7419873,No,Online Travel Agency,2,Other,5,1,1775.546033,5.088,Seasonal Discount,Bahamas Luxury,5,Premium,Agent,Sports Event,No
1810,James Ho,Female,44,Algeria,1810,12/14/2016,10,Suite,1587.007974,635.6898623,No,Direct,4,Business,1,4,2416.817251,6.72,Event Special,Oxford Road,3,Premium,Agent,Festival,Yes
1811,Xavier Jones,Male,24,Ghana,1811,12/15/2016,1,Double,1317.156744,870.0051174,Yes,Event,3,Other,1,1,873.5710249,8.565,Loyalty Offer,Bahamas Luxury,5,Competitive,Direct,Conference,No
1812,Yvonne Powers,Male,49,Morocco,1812,12/16/2016,1,Suite,1830.436901,691.9066408,No,Phone,2,Event,1,4,2592.247967,8.505,None,Blue Roof Hotel,1,Premium,Online,Conference,No
1813,Steven Garner,Female,63,Zimbabwe,1813,12/17/2016,2,Double,729.1534016,778.2697417,No,Event,4,Other,1,2,4226.810749,9.369,Seasonal Discount,Luxury Stay,2,Competitive,Agent,Concert,Yes
1814,Scott Rhodes,Male,21,Zimbabwe,1814,12/18/2016,7,Double,1461.280371,863.8489533,No,Phone,5,Event,1,4,1175.871148,8.406,Event Special,Oxford Road,2,Premium,Agent,Sports Event,No
1815,Kenneth Holmes,Male,22,Algeria,1815,12/19/2016,5,Deluxe,1363.015661,744.4161699,Yes,Phone,3,Event,2,1,1614.38399,9.841,Event Special,Oxford Road,3,Budget,Online,None,Yes
1816,Janet Long,Male,19,Morocco,1816,12/20/2016,7,Deluxe,1345.541614,462.1301529,No,Walk-In,2,Business,2,1,3625.378875,5.463,Seasonal Discount,Blue Roof Hotel,1,Competitive,Online,None,No
1817,Kenneth Martin,Female,30,Egypt,1817,12/21/2016,7,Suite,600.5571745,498.4578134,Yes,Event,4,Leisure,1,4,1366.558792,6.315,None,Blue Roof Hotel,3,Competitive,Third-party,None,No
1818,Anna Wilson,Male,69,Nigeria,1818,12/22/2016,3,Double,965.1921399,880.90586,No,Online Travel Agency,3,Event,1,2,3683.377441,6.518,Event Special,Blue Roof Hotel,4,Premium,Agent,Conference,Yes
1819,Brenda Neal,Male,26,Morocco,1819,12/23/2016,3,Suite,1090.359975,723.2347164,No,Event,2,Business,2,4,2999.352838,8.653,None,Bahamas Luxury,5,Competitive,Agent,Conference,No
1820,Donald Chavez,Male,51,Zimbabwe,1820,12/24/2016,14,Suite,1537.173659,508.2601005,No,Online Travel Agency,1,Leisure,2,1,3255.912688,7.438,None,Blue Roof Hotel,4,Premium,Online,Concert,No
1821,Kevin Hunter Jr.,Male,51,Algeria,1821,12/25/2016,10,Double,775.4063486,886.742855,Yes,Direct,5,Leisure,2,3,2759.918466,5.95,Loyalty Offer,Blue Roof Hotel,3,Competitive,Agent,Sports Event,No
1822,Tara West,Male,47,Kenya,1822,12/26/2016,7,Double,771.1596484,574.7564737,No,Online Travel Agency,5,Event,4,1,3120.56823,9.555,Seasonal Discount,Luxury Stay,3,Budget,Online,Concert,No
1823,Tyler Benitez,Male,47,Nigeria,1823,12/27/2016,10,Single,1165.805303,760.4728121,Yes,Walk-In,5,Other,2,4,2545.34901,5.536,Seasonal Discount,Bahamas Luxury,5,Premium,Agent,Concert,No
1824,Paul Hicks,Male,40,Tanzania,1824,12/28/2016,10,Single,1707.544564,1238.812953,No,Direct,1,Event,1,1,3279.397108,5.648,None,Oxford Road,4,Competitive,Third-party,Festival,No
1825,Beth Mercado,Male,43,Ghana,1825,12/29/2016,10,Suite,1419.418618,849.2444893,No,Walk-In,5,Leisure,2,2,4021.8663,9.897,None,Oxford Road,1,Budget,Direct,Concert,Yes
1826,Joseph May,Male,47,Zimbabwe,1826,12/30/2016,2,Suite,577.7901001,609.394518,Yes,Walk-In,5,Other,1,2,1194.726411,9.26,None,Oxford Road,3,Budget,Direct,None,No
1827,Keith Taylor,Male,21,Algeria,1827,12/31/2016,3,Double,1248.518145,612.5086315,No,Online Travel Agency,5,Business,1,2,1494.056982,8.355,None,Luxury Stay,2,Budget,Third-party,Sports Event,No
1828,Kevin Winters,Male,60,Morocco,1828,1/1/2017,4,Double,500,393.3922176,No,Event,5,Other,4,2,1074.562992,9.14,Seasonal Discount,Blue Roof Hotel,2,Premium,Agent,None,No
1829,Jennifer Massey,Male,45,Nigeria,1829,1/2/2017,3,Deluxe,1731.213701,956.237251,No,Online Travel Agency,2,Business,2,2,2934.081746,5.355,Event Special,Oxford Road,3,Competitive,Third-party,None,No
1830,Sarah Young,Female,58,Egypt,1830,1/3/2017,7,Single,1927.33524,458.3119164,Yes,Walk-In,1,Other,5,4,4374.071652,9.707,Loyalty Offer,Luxury Stay,2,Competitive,Online,Concert,No
1831,Jordan Wright,Male,70,Kenya,1831,1/4/2017,2,Deluxe,1376.13351,890.8982497,Yes,Online Travel Agency,3,Leisure,2,1,3671.084274,7.155,Seasonal Discount,Oxford Road,1,Budget,Third-party,Concert,Yes
1832,Matthew White,Male,62,Egypt,1832,1/5/2017,3,Double,1668.986107,880.8544795,No,Event,3,Other,2,4,1805.210744,5.229,Seasonal Discount,Blue Roof Hotel,5,Budget,Direct,Sports Event,Yes
1833,Stephanie Davis,Male,31,Kenya,1833,1/6/2017,2,Single,913.365468,878.2198407,No,Walk-In,2,Other,5,2,2262.393403,8.702,Event Special,Bahamas Luxury,4,Budget,Online,Sports Event,No
1834,Helen Moore,Male,44,Algeria,1834,1/7/2017,3,Suite,809.5968599,1256.167737,No,Online Travel Agency,1,Business,2,2,2103.868869,7.92,Loyalty Offer,Bahamas Luxury,1,Competitive,Direct,Conference,No
1835,Bethany Cortez,Male,62,Algeria,1835,1/8/2017,4,Single,1760.823919,381.5699668,No,Event,4,Other,2,3,1254.676539,5.792,None,Bahamas Luxury,2,Competitive,Direct,None,No
1836,Jamie Ibarra,Male,42,Kenya,1836,1/9/2017,5,Single,996.4243199,878.6499791,No,Online Travel Agency,1,Leisure,2,4,4136.292725,7.16,Seasonal Discount,Bahamas Luxury,4,Budget,Online,Conference,No
